CustomerID,total_spend,order_count,avg_order_value,first_purchase_date,last_purchase_date,days_since_last_purchase,customer_tenure_days,r_score,f_score,m_score,rfm_score,value_tier
2368923156,1083.14,34,31.86,2012-03-05,2013-03-24,7,391,2,1,1,4,Bottom 20%
2369031749,5935.68,57,104.13,2012-03-11,2013-03-24,7,385,2,3,5,10,Top 20%
2369390481,3939.04,213,18.49,2012-03-03,2013-03-31,0,393,5,5,3,13,Middle 20%
2369421078,5997.42,63,95.2,2012-03-06,2013-03-30,1,390,4,3,5,12,Top 20%
2372634817,610.85,21,29.09,2012-05-15,2013-02-15,44,320,1,1,1,3,Bottom 20%
2372692570,832.25,37,22.49,2012-03-09,2013-03-19,12,387,1,2,1,4,Bottom 20%
2372696817,1817.05,43,42.26,2012-03-02,2013-03-29,2,394,4,2,2,8,Lower 20%
2375673778,9405.73,82,114.7,2012-03-06,2013-03-30,1,390,4,4,5,13,Top 20%
2379126558,3827.33,37,103.44,2012-03-05,2013-03-29,2,391,4,2,3,9,Middle 20%
2379190015,1521.97,33,46.12,2012-05-28,2013-03-29,2,307,4,1,2,7,Lower 20%
2381330844,297.37,18,16.52,2012-03-16,2013-03-13,18,380,1,1,1,3,Bottom 20%
2385593871,3114.12,78,39.92,2012-03-07,2013-03-21,10,389,2,4,3,9,Middle 20%
2388472686,3776.95,124,30.46,2012-03-02,2013-03-14,17,394,1,5,3,9,Middle 20%
2388553689,1554.25,38,40.9,2012-03-12,2013-03-22,9,384,2,2,2,6,Lower 20%
2393980177,980.37,26,37.71,2012-03-17,2013-03-12,19,379,1,1,1,3,Bottom 20%
2394511548,6011.3,150,40.08,2012-03-03,2013-03-30,1,393,4,5,5,14,Top 20%
2394691627,4892.84,100,48.93,2012-03-06,2013-03-22,9,390,2,4,4,10,Upper 20%
2398957010,4008.24,70,57.26,2012-03-04,2013-03-20,11,392,2,3,4,9,Upper 20%
2402590086,3205.06,90,35.61,2012-03-11,2013-03-29,2,385,4,4,3,11,Middle 20%
2402605741,1124.21,26,43.24,2012-03-13,2013-02-22,37,383,1,1,1,3,Bottom 20%
2403376370,414.24,18,23.01,2012-03-02,2013-03-21,10,394,2,1,1,4,Bottom 20%
2405433902,9774.17,92,106.24,2012-03-10,2013-03-23,8,386,2,4,5,11,Top 20%
2405457493,4611.27,168,27.45,2012-03-02,2013-03-30,1,394,4,5,4,13,Upper 20%
2405536698,2340.39,52,45.01,2012-03-13,2013-03-01,30,383,1,2,2,5,Lower 20%
2405990445,1384.94,62,22.34,2012-03-07,2013-03-22,9,389,2,3,1,6,Bottom 20%
2406748147,6994.43,120,58.29,2012-03-07,2013-03-24,7,389,2,5,5,12,Top 20%
2406833738,2993.87,47,63.7,2012-03-14,2013-03-14,17,382,1,2,3,6,Middle 20%
2406882067,1653.59,61,27.11,2012-03-06,2013-03-23,8,390,2,3,2,7,Lower 20%
2407931169,2020.92,62,32.6,2012-03-02,2013-03-19,12,394,1,3,2,6,Lower 20%
2407954791,3669.22,92,39.88,2012-03-03,2013-03-27,4,393,3,4,3,10,Middle 20%
2408050116,7080.67,102,69.42,2012-03-02,2013-03-28,3,394,3,4,5,12,Top 20%
2409543789,4578.33,65,70.44,2012-03-08,2013-03-30,1,388,4,3,4,11,Upper 20%
2409808033,2331.61,40,58.29,2012-03-15,2013-03-29,2,381,4,2,2,8,Lower 20%
2409964335,8935.02,62,144.11,2012-03-05,2013-03-24,7,391,2,3,5,10,Top 20%
2410002775,6606.52,135,48.94,2012-03-03,2013-03-24,7,393,2,5,5,12,Top 20%
2410886585,1603.22,37,43.33,2012-03-19,2013-03-17,14,377,1,2,2,5,Lower 20%
2411636444,3518.49,32,109.95,2012-04-14,2013-03-30,1,351,4,1,3,8,Middle 20%
2411991766,6234.77,155,40.22,2012-03-03,2013-03-31,0,393,5,5,5,15,Top 20%
2412480915,2445.71,35,69.88,2012-03-12,2013-03-30,1,384,4,1,2,7,Lower 20%
2412598436,2841.08,76,37.38,2012-03-04,2013-03-10,21,392,1,3,3,7,Middle 20%
2412733999,9965.88,105,94.91,2012-03-05,2013-03-26,5,391,3,4,5,12,Top 20%
2412751018,1364.07,28,48.72,2012-08-06,2013-03-23,8,237,2,1,1,4,Bottom 20%
2413418944,2880.68,45,64.02,2012-04-10,2013-03-29,2,355,4,2,3,9,Middle 20%
2414784122,3108.61,86,36.15,2012-03-05,2013-03-18,13,391,1,4,3,8,Middle 20%
2414803125,1112.43,53,20.99,2012-03-12,2013-02-10,49,384,1,2,1,4,Bottom 20%
2414911439,11704.0,214,54.69,2012-03-04,2013-03-23,8,392,2,5,5,12,Top 20%
2415030758,1200.39,68,17.65,2012-03-19,2013-03-26,5,377,3,3,1,7,Bottom 20%
2415350368,2600.87,65,40.01,2012-03-06,2013-03-19,12,390,1,3,2,6,Lower 20%
2415850522,11023.17,92,119.82,2012-03-03,2013-03-30,1,393,4,4,5,13,Top 20%
2416078651,4383.13,188,23.31,2012-03-06,2013-03-22,9,390,2,5,4,11,Upper 20%
2416792209,1862.94,76,24.51,2012-03-05,2013-03-30,1,391,4,3,2,9,Lower 20%
2416912489,12587.21,140,89.91,2012-03-05,2013-03-31,0,391,5,5,5,15,Top 20%
2419833557,1485.09,81,18.33,2012-03-08,2013-03-30,1,388,4,4,2,10,Lower 20%
2419935702,997.01,46,21.67,2012-03-03,2013-03-24,7,393,2,2,1,5,Bottom 20%
2420893478,5151.59,124,41.55,2012-03-02,2013-03-29,2,394,4,5,4,13,Upper 20%
2423000362,3886.54,62,62.69,2012-03-05,2013-03-24,7,391,2,3,3,8,Middle 20%
2425234501,4908.62,157,31.27,2012-03-07,2013-03-28,3,389,3,5,4,12,Upper 20%
2425651575,1392.26,33,42.19,2012-03-12,2013-03-15,16,384,1,1,1,3,Bottom 20%
2425713265,3098.28,57,54.36,2012-03-06,2013-03-10,21,390,1,3,3,7,Middle 20%
2425760013,3120.45,87,35.87,2012-03-07,2013-03-31,0,389,5,4,3,12,Middle 20%
2426144134,1881.94,47,40.04,2012-03-07,2013-03-21,10,389,2,2,2,6,Lower 20%
2426682945,7302.03,59,123.76,2012-03-13,2013-03-28,3,383,3,3,5,11,Top 20%
2427240697,5214.68,95,54.89,2012-03-05,2013-03-28,3,391,3,4,4,11,Upper 20%
2427298171,1132.12,35,32.35,2012-03-09,2013-03-21,10,387,2,1,1,4,Bottom 20%
2427571901,6416.2,73,87.89,2012-03-03,2013-03-29,2,393,4,3,5,12,Top 20%
2427603242,1564.92,42,37.26,2012-03-07,2013-03-09,22,389,1,2,2,5,Lower 20%
2427646828,1885.32,49,38.48,2012-03-10,2013-03-30,1,386,4,2,2,8,Lower 20%
2427844949,9672.77,86,112.47,2012-03-02,2013-03-19,12,394,1,4,5,10,Top 20%
2428732944,3062.49,45,68.06,2012-03-08,2013-03-21,10,388,2,2,3,7,Middle 20%
2428737842,11101.09,136,81.63,2012-03-04,2013-03-30,1,392,4,5,5,14,Top 20%
2428738059,6691.06,188,35.59,2012-03-02,2013-03-31,0,394,5,5,5,15,Top 20%
2429359299,2842.46,65,43.73,2012-03-05,2013-03-24,7,391,2,3,3,8,Middle 20%
2429801483,9188.81,61,150.64,2012-03-02,2013-03-30,1,394,4,3,5,12,Top 20%
2429822253,1623.62,75,21.65,2012-03-03,2013-03-10,21,393,1,3,2,6,Lower 20%
2431687027,4097.45,75,54.63,2012-03-07,2013-03-29,2,389,4,3,4,11,Upper 20%
2431807679,5921.39,142,41.7,2012-03-03,2013-03-31,0,393,5,5,5,15,Top 20%
2432222304,2522.02,77,32.75,2012-03-05,2013-03-30,1,391,4,4,2,10,Lower 20%
2433266570,1784.68,27,66.1,2012-03-15,2013-03-20,11,381,2,1,2,5,Lower 20%
2433558559,3424.24,118,29.02,2012-03-04,2013-03-20,11,392,2,5,3,10,Middle 20%
2433843945,4762.78,62,76.82,2012-03-02,2013-03-31,0,394,5,3,4,12,Upper 20%
2434580133,4343.37,91,47.73,2012-03-04,2013-03-23,8,392,2,4,4,10,Upper 20%
2434580381,2732.83,71,38.49,2012-03-13,2013-03-29,2,383,4,3,3,10,Middle 20%
2435366231,7764.66,62,125.24,2012-03-26,2013-03-26,5,370,3,3,5,11,Top 20%
2435709866,7509.12,159,47.23,2012-03-02,2013-03-31,0,394,5,5,5,15,Top 20%
2435950519,7659.57,55,139.26,2012-03-03,2013-03-30,1,393,4,2,5,11,Top 20%
2435952906,2047.69,34,60.23,2012-03-02,2013-03-29,2,394,4,1,2,7,Lower 20%
2435953185,10331.02,158,65.39,2012-03-02,2013-03-28,3,394,3,5,5,13,Top 20%
2435977272,3072.69,21,146.32,2012-03-23,2013-02-22,37,373,1,1,3,5,Middle 20%
2435989083,11531.98,59,195.46,2012-03-02,2013-03-29,2,394,4,3,5,12,Top 20%
2435991098,23348.58,168,138.98,2012-03-02,2013-03-31,0,394,5,5,5,15,Top 20%
2436025477,5317.64,80,66.47,2012-03-04,2013-03-30,1,392,4,4,4,12,Upper 20%
2436040419,2035.77,46,44.26,2012-03-03,2013-03-27,4,393,3,2,2,7,Lower 20%
2436041411,10986.02,64,171.66,2012-03-07,2013-03-28,3,389,3,3,5,11,Top 20%
2436046464,5138.35,49,104.86,2012-03-10,2013-03-31,0,386,5,2,4,11,Upper 20%
2436054617,6563.17,49,133.94,2012-03-04,2013-03-22,9,392,2,2,5,9,Top 20%
2436099784,3236.67,65,49.79,2012-03-03,2013-03-29,2,393,4,3,3,10,Middle 20%
2437825957,387.45,27,14.35,2012-03-25,2013-02-28,31,371,1,1,1,3,Bottom 20%
2439526896,4246.7,146,29.09,2012-03-03,2013-03-24,7,393,2,5,4,11,Upper 20%
2440749381,4520.13,146,30.96,2012-03-05,2013-03-31,0,391,5,5,4,14,Upper 20%
2440750125,6699.04,139,48.19,2012-03-06,2013-03-23,8,390,2,5,5,12,Top 20%
2440789929,316.1,3,105.37,2013-02-12,2013-03-17,14,47,1,1,1,3,Bottom 20%
2440800562,10167.52,62,163.99,2012-03-06,2013-03-19,12,390,1,3,5,9,Top 20%
2441762244,5307.64,124,42.8,2012-03-02,2013-03-22,9,394,2,5,4,11,Upper 20%
2441770149,1625.46,30,54.18,2012-03-27,2013-03-08,23,369,1,1,2,4,Lower 20%
2441784409,13628.14,127,107.31,2012-03-02,2013-03-30,1,394,4,5,5,14,Top 20%
2442262708,581.85,61,9.54,2012-03-04,2013-03-28,3,392,3,3,1,7,Bottom 20%
2442551163,3358.0,51,65.84,2012-03-05,2013-03-29,2,391,4,2,3,9,Middle 20%
2442670761,9158.3,94,97.43,2012-03-04,2013-03-28,3,392,3,4,5,12,Top 20%
2442714285,1258.55,32,39.33,2012-03-03,2013-03-16,15,393,1,1,1,3,Bottom 20%
2442715587,1669.04,13,128.39,2012-03-09,2013-02-26,33,387,1,1,2,4,Lower 20%
2442751764,2072.02,30,69.07,2012-03-10,2013-03-30,1,386,4,1,2,7,Lower 20%
2443073606,1804.24,26,69.39,2012-10-19,2013-03-31,0,163,5,1,2,8,Lower 20%
2443206968,3435.59,108,31.81,2012-03-02,2013-03-31,0,394,5,4,3,12,Middle 20%
2443888844,4701.58,67,70.17,2012-03-03,2013-03-15,16,393,1,3,4,8,Upper 20%
2443948085,7357.5,108,68.12,2012-03-02,2013-03-29,2,394,4,4,5,13,Top 20%
2443999173,845.33,40,21.13,2012-03-03,2013-02-27,32,393,1,2,1,4,Bottom 20%
2444245964,5250.11,77,68.18,2012-03-03,2013-03-29,2,393,4,4,4,12,Upper 20%
2444248165,5739.92,116,49.48,2012-03-02,2013-03-19,12,394,1,5,4,10,Upper 20%
2444267571,3424.8,111,30.85,2012-03-04,2013-03-21,10,392,2,5,3,10,Middle 20%
2444330470,3270.77,38,86.07,2012-03-10,2013-03-30,1,386,4,2,3,9,Middle 20%
2444387417,2710.49,46,58.92,2012-03-08,2013-03-29,2,388,4,2,3,9,Middle 20%
2444401367,3638.54,58,62.73,2012-03-02,2013-03-31,0,394,5,3,3,11,Middle 20%
2446548892,4298.07,74,58.08,2012-03-04,2013-03-29,2,392,4,3,4,11,Upper 20%
2446591424,1618.73,30,53.96,2012-03-16,2013-03-15,16,380,1,1,2,4,Lower 20%
2446723298,1765.73,83,21.27,2012-03-04,2013-03-23,8,392,2,4,2,8,Lower 20%
2448284365,7046.78,104,67.76,2012-03-02,2013-03-28,3,394,3,4,5,12,Top 20%
2449332351,2099.43,75,27.99,2012-03-04,2013-03-31,0,392,5,3,2,10,Lower 20%
2449449159,4730.93,81,58.41,2012-03-04,2013-03-28,3,392,3,4,4,11,Upper 20%
2450000029,12284.27,186,66.04,2012-03-02,2013-03-31,0,394,5,5,5,15,Top 20%
2450017110,547.35,38,14.4,2012-03-11,2013-03-20,11,385,2,2,1,5,Bottom 20%
2450348190,3269.99,67,48.81,2012-03-10,2013-03-29,2,386,4,3,3,10,Middle 20%
2450620804,2207.93,115,19.2,2012-03-11,2013-03-26,5,385,3,5,2,10,Lower 20%
2451419891,3382.62,59,57.33,2012-03-02,2013-03-29,2,394,4,3,3,10,Middle 20%
2451468964,9059.93,97,93.4,2012-03-02,2013-03-28,3,394,3,4,5,12,Top 20%
2452709398,5269.48,77,68.43,2012-03-05,2013-03-29,2,391,4,4,4,12,Upper 20%
2452718295,3380.72,118,28.65,2012-03-02,2013-03-23,8,394,2,5,3,10,Middle 20%
2452837118,4456.17,108,41.26,2012-03-02,2013-03-31,0,394,5,4,4,13,Upper 20%
2453238258,5100.0,53,96.23,2012-03-04,2013-03-28,3,392,3,2,4,9,Upper 20%
2453288850,2537.19,71,35.74,2012-03-02,2013-03-31,0,394,5,3,2,10,Lower 20%
2454598166,171.57,19,9.03,2012-03-18,2013-03-14,17,378,1,1,1,3,Bottom 20%
2455133257,4311.68,64,67.37,2012-03-12,2013-03-26,5,384,3,3,4,10,Upper 20%
2455200062,3870.47,112,34.56,2012-03-11,2013-03-23,8,385,2,5,3,10,Middle 20%
2458588331,2160.01,24,90.0,2012-03-21,2013-03-26,5,375,3,1,2,6,Lower 20%
2460663068,4284.13,45,95.2,2012-03-02,2013-03-29,2,394,4,2,4,10,Upper 20%
2460744412,1626.67,59,27.57,2012-03-02,2013-03-22,9,394,2,3,2,7,Lower 20%
2460754859,2257.53,95,23.76,2012-03-06,2013-03-29,2,390,4,4,2,10,Lower 20%
2460767538,1333.64,75,17.78,2012-03-03,2013-03-30,1,393,4,3,1,8,Bottom 20%
2460826407,5667.77,131,43.27,2012-03-03,2013-03-27,4,393,3,5,4,12,Upper 20%
2461672800,2000.04,85,23.53,2012-03-03,2013-03-31,0,393,5,4,2,11,Lower 20%
2462069724,1291.64,24,53.82,2012-04-03,2013-03-28,3,362,3,1,1,5,Bottom 20%
2462267566,358.83,19,18.89,2012-08-11,2013-03-15,16,232,1,1,1,3,Bottom 20%
2462270976,847.06,25,33.88,2012-03-06,2013-03-04,27,390,1,1,1,3,Bottom 20%
2462460355,3024.51,23,131.5,2012-03-06,2013-03-28,3,390,3,1,3,7,Middle 20%
2462538320,1747.49,26,67.21,2012-03-05,2013-03-18,13,391,1,1,2,4,Lower 20%
2462561291,4761.4,51,93.36,2012-03-30,2013-03-31,0,366,5,2,4,11,Upper 20%
2464138199,3990.51,52,76.74,2012-03-02,2013-03-26,5,394,3,2,3,8,Middle 20%
2464287650,526.31,21,25.06,2012-03-17,2013-03-16,15,379,1,1,1,3,Bottom 20%
2464437659,255.83,6,42.64,2012-09-08,2012-12-22,99,204,1,1,1,3,Bottom 20%
2464836288,4176.61,41,101.87,2012-03-05,2013-03-30,1,391,4,2,4,10,Upper 20%
2465039276,5674.12,113,50.21,2012-03-03,2013-03-30,1,393,4,5,4,13,Upper 20%
2465050250,2680.38,161,16.65,2012-03-03,2013-03-30,1,393,4,5,3,12,Middle 20%
2465156084,6405.23,98,65.36,2012-03-05,2013-03-31,0,391,5,4,5,14,Top 20%
2468072564,833.73,24,34.74,2012-03-10,2013-03-20,11,386,2,1,1,4,Bottom 20%
2470460339,1164.13,87,13.38,2012-05-21,2013-03-24,7,314,2,4,1,7,Bottom 20%
2473526115,1650.27,65,25.39,2012-03-02,2013-03-30,1,394,4,3,2,9,Lower 20%
2474839523,5116.04,75,68.21,2012-03-04,2013-03-31,0,392,5,3,4,12,Upper 20%
2474872166,11967.75,55,217.6,2012-03-06,2013-03-29,2,390,4,2,5,11,Top 20%
2474902422,11331.98,79,143.44,2012-03-04,2013-03-29,2,392,4,4,5,13,Top 20%
2475315559,4902.5,79,62.06,2012-03-13,2013-03-27,4,383,3,4,4,11,Upper 20%
2475884812,3130.03,50,62.6,2012-04-03,2013-03-30,1,362,4,2,3,9,Middle 20%
2477755879,7811.64,147,53.14,2012-03-02,2013-03-24,7,394,2,5,5,12,Top 20%
2477762203,423.78,37,11.45,2012-03-13,2013-03-11,20,383,1,2,1,4,Bottom 20%
2478601466,2449.94,63,38.89,2012-03-03,2013-03-30,1,393,4,3,2,9,Lower 20%
2478831455,695.92,63,11.05,2012-03-06,2013-03-10,21,390,1,3,1,5,Bottom 20%
2479425694,3236.38,88,36.78,2012-03-02,2013-03-30,1,394,4,4,3,11,Middle 20%
2479426562,9127.78,148,61.67,2012-03-03,2013-03-30,1,393,4,5,5,14,Top 20%
2480167307,1406.13,164,8.57,2012-03-02,2013-03-26,5,394,3,5,1,9,Bottom 20%
2480814184,9061.66,96,94.39,2012-03-09,2013-03-21,10,387,2,4,5,11,Top 20%
2481117550,6298.74,55,114.52,2012-03-03,2013-03-19,12,393,1,2,5,8,Top 20%
2481172203,5072.63,142,35.72,2012-03-02,2013-03-28,3,394,3,5,4,12,Upper 20%
2481183580,2021.83,112,18.05,2012-03-02,2013-03-30,1,394,4,5,2,11,Lower 20%
2481305503,878.82,20,43.94,2012-03-03,2013-03-08,23,393,1,1,1,3,Bottom 20%
2481577435,3800.7,134,28.36,2012-03-02,2013-03-24,7,394,2,5,3,10,Middle 20%
2483695727,2126.18,52,40.89,2012-04-10,2013-03-28,3,355,3,2,2,7,Lower 20%
2483848061,4604.52,48,95.93,2012-03-11,2013-03-24,7,385,2,2,4,8,Upper 20%
2483968372,6658.77,51,130.56,2012-03-03,2013-03-19,12,393,1,2,5,8,Top 20%
2484334606,8667.76,104,83.34,2012-03-02,2013-03-30,1,394,4,4,5,13,Top 20%
2484830296,2201.63,169,13.03,2012-03-02,2013-03-30,1,394,4,5,2,11,Lower 20%
2485541250,2436.85,42,58.02,2012-03-05,2013-03-19,12,391,1,2,2,5,Lower 20%
2485687446,601.2,38,15.82,2012-03-09,2013-01-12,78,387,1,2,1,4,Bottom 20%
2487491584,2342.51,25,93.7,2012-03-03,2013-03-28,3,393,3,1,2,6,Lower 20%
2487985011,6968.7,91,76.58,2012-03-02,2013-03-30,1,394,4,4,5,13,Top 20%
2488241660,2080.22,135,15.41,2012-03-02,2013-03-29,2,394,4,5,2,11,Lower 20%
2488419352,642.68,56,11.48,2012-03-04,2013-03-20,11,392,2,3,1,6,Bottom 20%
2489363829,3242.6,81,40.03,2012-03-08,2013-03-30,1,388,4,4,3,11,Middle 20%
2490000786,742.77,26,28.57,2012-03-08,2013-03-29,2,388,4,1,1,6,Bottom 20%
2491043099,8435.89,69,122.26,2012-03-04,2013-03-18,13,392,1,3,5,9,Top 20%
2492018018,20722.37,289,71.7,2012-03-02,2013-03-30,1,394,4,5,5,14,Top 20%
2492020126,3122.55,29,107.67,2012-03-04,2013-03-22,9,392,2,1,3,6,Middle 20%
2492482832,4441.69,48,92.54,2012-03-04,2013-03-27,4,392,3,2,4,9,Upper 20%
2492614427,3458.63,134,25.81,2012-03-06,2013-03-31,0,390,5,5,3,13,Middle 20%
2493609465,3240.77,85,38.13,2012-03-06,2013-03-27,4,390,3,4,3,10,Middle 20%
2493744904,8999.19,96,93.74,2012-03-09,2013-03-30,1,387,4,4,5,13,Top 20%
2494806964,2721.12,26,104.66,2012-03-04,2013-03-03,28,392,1,1,3,5,Middle 20%
2494898538,4040.32,48,84.17,2012-03-02,2013-03-29,2,394,4,2,4,10,Upper 20%
2495149700,3176.17,87,36.51,2012-03-30,2013-03-30,1,366,4,4,3,11,Middle 20%
2495316542,6723.85,79,85.11,2012-03-03,2013-03-27,4,393,3,4,5,12,Top 20%
2496060976,5737.12,81,70.83,2012-03-03,2013-03-30,1,393,4,4,4,12,Upper 20%
2496566121,3843.56,54,71.18,2012-03-04,2013-03-23,8,392,2,2,3,7,Middle 20%
2497403710,2116.25,38,55.69,2012-03-09,2013-03-17,14,387,1,2,2,5,Lower 20%
2497626786,4717.91,33,142.97,2012-03-07,2013-01-31,59,389,1,1,4,6,Upper 20%
2497656949,6930.91,139,49.86,2012-03-04,2013-03-31,0,392,5,5,5,15,Top 20%
2498071233,3462.86,59,58.69,2012-03-05,2013-03-24,7,391,2,3,3,8,Middle 20%
2498308693,1476.21,84,17.57,2012-03-07,2013-03-28,3,389,3,4,2,9,Lower 20%
2498592033,1249.35,134,9.32,2012-03-04,2013-03-29,2,392,4,5,1,10,Bottom 20%
2500012515,6254.58,154,40.61,2012-03-04,2013-03-29,2,392,4,5,5,14,Top 20%
2500013848,1047.54,85,12.32,2012-03-04,2013-03-31,0,392,5,4,1,10,Bottom 20%
2500109421,1663.83,48,34.66,2012-03-31,2013-03-17,14,365,1,2,2,5,Lower 20%
2501025068,562.76,8,70.34,2012-05-24,2013-03-21,10,311,2,1,1,4,Bottom 20%
2502224396,5203.77,48,108.41,2012-03-04,2013-03-12,19,392,1,2,4,7,Upper 20%
2503223743,5068.27,93,54.5,2012-03-05,2013-03-27,4,391,3,4,4,11,Upper 20%
2503845572,3740.33,85,44.0,2012-03-19,2013-03-23,8,377,2,4,3,9,Middle 20%
2505109039,6996.62,98,71.39,2012-03-03,2013-03-30,1,393,4,4,5,13,Top 20%
2505692924,197.79,21,9.42,2012-03-28,2013-03-21,10,368,2,1,1,4,Bottom 20%
2506440396,1694.87,34,49.85,2012-03-28,2013-03-29,2,368,4,1,2,7,Lower 20%
2507325601,8307.96,89,93.35,2012-03-06,2013-03-29,2,390,4,4,5,13,Top 20%
2507757307,9142.04,114,80.19,2012-03-03,2013-03-22,9,393,2,5,5,12,Top 20%
2509000066,10657.39,100,106.57,2012-03-03,2013-03-31,0,393,5,4,5,14,Top 20%
2509479140,1943.99,16,121.5,2012-03-28,2013-03-27,4,368,3,1,2,6,Lower 20%
2510251071,2893.4,64,45.21,2012-03-04,2013-03-31,0,392,5,3,3,11,Middle 20%
2510351015,1573.95,74,21.27,2012-03-03,2013-03-29,2,393,4,3,2,9,Lower 20%
2510405296,754.69,66,11.43,2012-03-11,2013-03-20,11,385,2,3,1,6,Bottom 20%
2510943766,8196.42,126,65.05,2012-03-02,2013-03-29,2,394,4,5,5,14,Top 20%
2510988840,9795.05,120,81.63,2012-03-04,2013-03-21,10,392,2,5,5,12,Top 20%
2510989057,7275.6,87,83.63,2012-03-04,2013-03-30,1,392,4,4,5,13,Top 20%
2511050034,4655.67,55,84.65,2012-03-02,2013-03-29,2,394,4,2,4,10,Upper 20%
2513932848,4663.44,113,41.27,2012-03-11,2013-03-26,5,385,3,5,4,12,Upper 20%
2514140424,4933.32,154,32.03,2012-03-04,2013-03-23,8,392,2,5,4,11,Upper 20%
2514271089,1266.47,23,55.06,2012-03-07,2013-03-04,27,389,1,1,1,3,Bottom 20%
2515447849,2293.65,43,53.34,2012-03-07,2013-03-27,4,389,3,2,2,7,Lower 20%
2515483406,3202.94,76,42.14,2012-03-04,2013-03-17,14,392,1,3,3,7,Middle 20%
2515545034,5446.17,69,78.93,2012-03-04,2013-03-29,2,392,4,3,4,11,Upper 20%
2516456155,3319.44,137,24.23,2012-03-03,2013-03-30,1,393,4,5,3,12,Middle 20%
2516602940,645.54,41,15.74,2012-03-03,2013-03-13,18,393,1,2,1,4,Bottom 20%
2518211034,4138.43,89,46.5,2012-03-18,2013-03-29,2,378,4,4,4,12,Upper 20%
2518269562,1529.39,69,22.17,2012-03-02,2013-03-30,1,394,4,3,2,9,Lower 20%
2518868017,9399.36,148,63.51,2012-03-03,2013-03-30,1,393,4,5,5,14,Top 20%
2519477694,7346.69,107,68.66,2012-03-10,2013-03-22,9,386,2,4,5,11,Top 20%
2519496976,4371.81,112,39.03,2012-03-06,2013-03-30,1,390,4,5,4,13,Upper 20%
2519540035,990.59,43,23.04,2012-03-16,2013-03-24,7,380,2,2,1,5,Bottom 20%
2520148472,866.22,27,32.08,2012-03-04,2013-03-11,20,392,1,1,1,3,Bottom 20%
2520158020,1735.77,52,33.38,2012-03-17,2013-03-25,6,379,3,2,2,7,Lower 20%
2520556277,2350.42,79,29.75,2012-03-10,2013-03-26,5,386,3,4,2,9,Lower 20%
2521143169,6103.33,120,50.86,2012-03-16,2013-03-31,0,380,5,5,5,15,Top 20%
2522119049,2005.08,38,52.77,2012-03-05,2013-03-21,10,391,2,2,2,6,Lower 20%
2522786944,4968.86,98,50.7,2012-03-02,2013-03-29,2,394,4,4,4,12,Upper 20%
2522974060,1769.54,47,37.65,2012-03-03,2013-03-22,9,393,2,2,2,6,Lower 20%
2523830714,4624.75,26,177.87,2012-03-05,2013-03-12,19,391,1,1,4,6,Upper 20%
2524599793,4246.2,70,60.66,2012-03-02,2013-03-25,6,394,3,3,4,10,Upper 20%
2526955111,1032.31,55,18.77,2012-03-06,2013-03-18,13,390,1,2,1,4,Bottom 20%
2527124092,6856.54,81,84.65,2012-03-05,2013-03-21,10,391,2,4,5,11,Top 20%
2527210923,1302.38,18,72.35,2012-03-09,2013-03-17,14,387,1,1,1,3,Bottom 20%
2529354821,3533.51,63,56.09,2012-03-07,2013-03-27,4,389,3,3,3,9,Middle 20%
2530008022,3238.56,213,15.2,2012-03-07,2013-03-30,1,389,4,5,3,12,Middle 20%
2530246970,3766.66,58,64.94,2012-03-06,2013-03-18,13,390,1,3,3,7,Middle 20%
2530430025,3111.17,62,50.18,2012-03-17,2013-03-12,19,379,1,3,3,7,Middle 20%
2530776667,2135.35,32,66.73,2012-03-14,2013-03-29,2,382,4,1,2,7,Lower 20%
2530777969,2261.21,50,45.22,2012-03-04,2013-03-25,6,392,3,2,2,7,Lower 20%
2531633104,11882.15,105,113.16,2012-03-08,2013-03-28,3,388,3,4,5,12,Top 20%
2531633321,11067.84,67,165.19,2012-03-02,2013-03-22,9,394,2,3,5,10,Top 20%
2531656788,2445.0,75,32.6,2012-03-03,2013-03-31,0,393,5,3,2,10,Lower 20%
2532261846,565.78,28,20.21,2012-03-02,2013-03-07,24,394,1,1,1,3,Bottom 20%
2532478443,2376.89,62,38.34,2012-03-03,2013-03-31,0,393,5,3,2,10,Lower 20%
2532635086,5954.13,40,148.85,2012-03-03,2013-03-30,1,393,4,2,5,11,Top 20%
2532696931,1061.69,39,27.22,2012-03-12,2013-03-19,12,384,1,2,1,4,Bottom 20%
2533547726,1800.04,57,31.58,2012-03-07,2013-03-22,9,389,2,3,2,7,Lower 20%
2533548966,5520.83,94,58.73,2012-03-03,2013-03-14,17,393,1,4,4,9,Upper 20%
2533553120,4612.62,110,41.93,2012-03-04,2013-03-28,3,392,3,5,4,12,Upper 20%
2533556313,6862.68,122,56.25,2012-03-02,2013-03-27,4,394,3,5,5,13,Top 20%
2537307654,3910.7,58,67.43,2012-03-04,2013-03-30,1,392,4,3,3,10,Middle 20%
2537342901,4353.93,122,35.69,2012-03-06,2013-03-24,7,390,2,5,4,11,Upper 20%
2537628721,6125.25,84,72.92,2012-03-02,2013-03-19,12,394,1,4,5,10,Top 20%
2538029737,850.64,48,17.72,2012-03-04,2013-03-27,4,392,3,2,1,6,Bottom 20%
2539223485,9550.47,94,101.6,2012-03-13,2013-03-22,9,383,2,4,5,11,Top 20%
2539796427,3158.21,139,22.72,2012-03-04,2013-03-21,10,392,2,5,3,10,Middle 20%
